순번,업종명,업소명,도로명주소,지번주소,행정동명,전화번호
3186,일반음식점,육연당,"대전광역시 서구 대덕대로185번길 62, 1층 102호 (둔산동, 더하임)",대전광역시 서구 둔산동 1088-1 더하임 ,둔산2동,
3187,일반음식점,길모퉁이,"대전광역시 서구 도산로 153, 2층 (도마동)",대전광역시 서구 도마동 69-1 ,도마1동,
3188,일반음식점,장가네,"대전광역시 서구 관저로 172, 1층 107호 (관저동)",대전광역시 서구 관저동 1405 ,관저2동,042 -541 -6888
3189,일반음식점,김태연국민 동태탕.찜,"대전광역시 서구 문정로40번길 51, 1층 101(일부)호 (탄방동)",대전광역시 서구 탄방동 646 ,탄방동,
3190,일반음식점,막내네탕후루 덕후,"대전광역시 서구 괴정로134번길 31, 1(일부)층 (가장동)",대전광역시 서구 가장동 58-9 ,가장동,
3191,일반음식점,쫄면예찬1992,"대전광역시 서구 청사로 160, 태산시그마빌 1층 105호 (둔산동)",대전광역시 서구 둔산동 936 태산시그마빌 ,둔산2동,
3192,일반음식점,카페오늘,"대전광역시 서구 도산로 229, 1(일부)층 (변동)",대전광역시 서구 변동 13-2 ,변동, 042- 710-7107
3193,일반음식점,후라이드참잘하는집갈마점,"대전광역시 서구 갈마로147번길 69, 1(일부)층 (갈마동)",대전광역시 서구 갈마동 1367 ,갈마2동,
3194,일반음식점,101호,"대전광역시 서구 도안북로118번길 27, 101호 (도안동)",대전광역시 서구 도안동 923 ,도안동,
3195,일반음식점,착한선희네식당,"대전광역시 서구 동서대로 1025, 1층 일부호 (내동)",대전광역시 서구 내동 22-6 ,내동,042 -535 -8726
3196,일반음식점,낭만술집,"대전광역시 서구 대덕대로195번길 63, 더팰리스 2층 202호 (둔산동)",대전광역시 서구 둔산동 1088 ,둔산2동,
3197,일반음식점,리틀하노이베트남쌀국수목원대점,"대전광역시 서구 도안북로117번길 7, 1(일부)층 (도안동)",대전광역시 서구 도안동 899 ,도안동,
3198,일반음식점,순동이네김밥,"대전광역시 서구 배재로91번길 26, 1(일부)층 (도마동)",대전광역시 서구 도마동 328-25 ,도마2동,
3199,일반음식점,온새미로,"대전광역시 서구 월평중로13번길 56, 1(일부)층 (월평동)",대전광역시 서구 월평동 1040 ,월평1동,
3200,일반음식점,안온,"대전광역시 서구 계룡로406번길 27-13, 1층 (갈마동)",대전광역시 서구 갈마동 344-19 ,갈마2동,
3201,일반음식점,지성훈왕족발,"대전광역시 서구 남선로9번길 63-11, 1층 (탄방동)",대전광역시 서구 탄방동 996 ,탄방동,
3202,일반음식점,바담식탁,"대전광역시 서구 원도안로 13-17, 1층 (도안동)",대전광역시 서구 도안동 1751 ,도안동,042 -542 -4111
3203,일반음식점,카페벧엘,"대전광역시 서구 월평서로 5, 1(일부)층 (월평동)",대전광역시 서구 월평동 1169 ,월평1동,
3204,일반음식점,더 반,"대전광역시 서구 둔산중로58번길 35, 2층 (둔산동)",대전광역시 서구 둔산동 1461 ,둔산2동,
3205,일반음식점,활어회센터,"대전광역시 서구 신갈마로 142-5, 5동 1층 (갈마동)",대전광역시 서구 갈마동 378-25 ,갈마1동,042 -522 -1120
3206,일반음식점,동네방네삶는족족관저점,"대전광역시 서구 관저남로25번길 8-8, 1(일부)층 (관저동)",대전광역시 서구 관저동 1564-2 ,관저2동,042 -274 -4001
3207,일반음식점,훈참치,"대전광역시 서구 한밭대로570번길 40-7, 1층 (월평동)",대전광역시 서구 월평동 499 ,월평1동,
3208,일반음식점,소희네 카페,"대전광역시 서구 계룡로615번길 95, 1(일부)층 (탄방동)",대전광역시 서구 탄방동 66-15 ,탄방동,
3209,일반음식점,원미면옥,"대전광역시 서구 계룡로491번길 88, 1(일부)층 (둔산동)",대전광역시 서구 둔산동 1220 ,둔산2동,042 -484 -0030
3210,일반음식점,고슬고슬꼬마김밥,"대전광역시 서구 둔산북로 160, 상가동 1층 106호 (둔산동, 한마루아파트)",대전광역시 서구 둔산동 1388 한마루아파트 ,둔산1동,
3211,일반음식점,더개,"대전광역시 서구 문정로112번길 25, 1(일부)층 (탄방동)",대전광역시 서구 탄방동 869 ,탄방동,
3212,일반음식점,동래집 관저점,"대전광역시 서구 관저중로96번길 68, 1층 (관저동)",대전광역시 서구 관저동 1306 ,관저2동,042 -541 -3005
3213,일반음식점,동녘에회뜰때,"대전광역시 서구 변동중로 4, 1(일부)층 (도마동)",대전광역시 서구 도마동 23-2 ,도마1동,
3214,일반음식점,아메로와,"대전광역시 서구 대덕대로249번길 30, 1(일부)층 (둔산동)",대전광역시 서구 둔산동 966 ,둔산2동,
3215,일반음식점,공주칼국수 관저점,"대전광역시 서구 관저동로 164, 1(일부)층 (관저동)",대전광역시 서구 관저동 1898 ,관저1동,
3216,일반음식점,대전종로맥가월평선사점,"대전광역시 서구 월평북로 91, 1(일부)층 (월평동)",대전광역시 서구 월평동 240 ,월평2동,
3217,일반음식점,울엄마해장,"대전광역시 서구 문정로 22, 1(일부)층 (탄방동)",대전광역시 서구 탄방동 602 ,탄방동,
3218,일반음식점,선비꼬마김밥 타임월드점,"대전광역시 서구 둔산로31번길 38, 우전빌딩 1층 106-1호 (둔산동)",대전광역시 서구 둔산동 1008 우전빌딩 ,둔산2동,
3219,일반음식점,돈가츠모다 대전본점,"대전광역시 서구 둔산남로9번길 33, 1층 (둔산동)",대전광역시 서구 둔산동 1201 ,둔산2동,
3220,일반음식점,애드너티 베이크점,"대전광역시 서구 도산로393번길 58, 1(일부)층 (탄방동)",대전광역시 서구 탄방동 89-7 ,탄방동,
3221,일반음식점,할매순대국,"대전광역시 서구 둔산로 201, 지하1층 (둔산동, 국화아파트)",대전광역시 서구 둔산동 1809 국화아파트 ,둔산3동,
3222,일반음식점,맘수제비,"대전광역시 서구 도솔로 266, 1(일부)층 (내동)",대전광역시 서구 내동 18-3 ,내동,042 -521 -3001
3223,일반음식점,뽕뜨락피자복수점,"대전광역시 서구 복수서로 50, B상가동 1층 107호 (복수동, 삼익목화아파트)",대전광역시 서구 복수동 274-1 삼익목화아파트 ,복수동,042 -582 -8484
3224,일반음식점,리코산도,"대전광역시 서구 갈마역로25번길 9-3, 1(일부)층 (갈마동)",대전광역시 서구 갈마동 843 ,갈마1동,
3225,일반음식점,마리몽,"대전광역시 서구 대덕대로 123, 1(일부)층 (갈마동)",대전광역시 서구 갈마동 1208 ,갈마2동,042 -488 -2083
3226,일반음식점,비비큐 관저구봉점,"대전광역시 서구 관저로 48, 분산상가동 1층 103호 (관저동, 구봉마을 7단지)",대전광역시 서구 관저동 1144 구봉마을 7단지 ,관저2동,
3227,일반음식점,수원숯불갈비,"대전광역시 서구 관저동로93번길 10, 1층 (관저동)",대전광역시 서구 관저동 1275 ,관저2동,042 -542 -3392
3228,일반음식점,오아이커피(OI coffee),"대전광역시 서구 계룡로491번길 46, 헤세드하임4 1,2층 (둔산동)",대전광역시 서구 둔산동 1233 헤세드하임4 ,둔산2동,
3229,일반음식점,의미,"대전광역시 서구 용소로49번길 24-11, 1층 일부호 (도안동)",대전광역시 서구 도안동 1838 ,도안동,042 -542 -3045
3230,일반음식점,시골막국수,"대전광역시 서구 구봉산북로7번길 32-14, 1층 (관저동)",대전광역시 서구 관저동 1945-5 ,관저2동,
3231,일반음식점,미선이네맛집,"대전광역시 서구 변동로 70-3, 1(일부)층 (변동)",대전광역시 서구 변동 47-25 ,변동,042 -524 -1255
3232,일반음식점,백년추어탕,"대전광역시 서구 정림로 78-10, 1층 (정림동)",대전광역시 서구 정림동 512 ,정림동,
3233,일반음식점,양평칼국수,"대전광역시 서구 도솔로 54, 1층 (도마동)",대전광역시 서구 도마동 153-11 ,도마2동,
3234,일반음식점,버드내식당,"대전광역시 서구 도마5길 91, 1층 (도마동)",대전광역시 서구 도마동 86-52 ,도마1동,042 -527 -6658
3235,일반음식점,#골목길,"대전광역시 서구 괴정로149번길 6, 1층 (용문동)",대전광역시 서구 용문동 275-6 ,용문동,
3236,일반음식점,한판삼겹살,"대전광역시 서구 도솔로 122, 1(일부)층 (도마동)",대전광역시 서구 도마동 46-5 ,도마1동,
3237,일반음식점,빅스타피자 탄방점,"대전광역시 서구 문정로 156, 1(일부)층 (탄방동)",대전광역시 서구 탄방동 1159 ,탄방동,042 -482 -7440
3238,일반음식점,지짐이와막걸리,"대전광역시 서구 도솔로 318, 1(일부)층 (괴정동)",대전광역시 서구 괴정동 85-8 ,괴정동,042 -528 -7141
3239,일반음식점,감동커피,"대전광역시 서구 구봉산북로21번길 32-6, 1층 (관저동)",대전광역시 서구 관저동 1957-2 ,관저2동,
3240,일반음식점,철길부산집,"대전광역시 서구 용문로 41-80, 1층 105호 (괴정동, 리베라 아이누리)",대전광역시 서구 괴정동 426-1 리베라 아이누리 ,괴정동,
3241,일반음식점,교촌치킨 갈마1호점,"대전광역시 서구 갈마로 75, 1층 (갈마동)",대전광역시 서구 갈마동 394-29 ,갈마2동,
3242,일반음식점,카페1896(cafe1896),"대전광역시 서구 만년로67번길 30, 1층일부, 2층일부 (만년동)",대전광역시 서구 만년동 313 ,만년동,042 -488 -0313
3243,일반음식점,둔산 돌짜장,"대전광역시 서구 문정로40번길 51, 1층 104호 (탄방동)",대전광역시 서구 탄방동 646 ,탄방동,
3244,일반음식점,팔도청국장 서구점,"대전광역시 서구 도솔로349번길 39, 청운빌 1층 (괴정동)",대전광역시 서구 괴정동 64-1 청운빌 ,괴정동,042 -348 -8888
3245,일반음식점,봉명순대,"대전광역시 서구 대덕대로249번길 15, 주차빌딩 1(일부)층 (둔산동)",대전광역시 서구 둔산동 1023 주차빌딩 ,둔산2동,
3246,일반음식점,양촌리식당,"대전광역시 서구 원도안로 16, 지산프라자 5층 501호 (도안동)",대전광역시 서구 도안동 1760 지산프라자 ,도안동,
3247,일반음식점,민기네비빔밥,"대전광역시 서구 도마2길 9, 1층 (도마동)",대전광역시 서구 도마동 143-24 ,도마1동,
3248,일반음식점,꼼장어랑석쇠구이,"대전광역시 서구 월평로 28-1, 1(일부)층 (월평동)",대전광역시 서구 월평동 1017 ,월평1동,
3249,일반음식점,엔도키친,"대전광역시 서구 청사로 128, 3(일부)층 (월평동)",대전광역시 서구 월평동 282-3 ,월평2동,
3250,일반음식점,국시명가,"대전광역시 서구 관저로129번길 28-7, 1층 (관저동)",대전광역시 서구 관저동 1060 ,관저2동,
3251,일반음식점,지니네(JININE),"대전광역시 서구 원도안로224번안길 11, 1(일부)층 (도안동)",대전광역시 서구 도안동 1120 ,도안동,
3252,일반음식점,더참맛수육국밥앤보쌈 관저점,"대전광역시 서구 도안남로 124, 1(일부)층 (관저동)",대전광역시 서구 관저동 1738 ,관저1동,042 -545 -8133
3253,일반음식점,듀플렉스(duplex),"대전광역시 서구 원도안로 245, 1층 (도안동)",대전광역시 서구 도안동 1042 ,도안동,
3254,일반음식점,병구포차,"대전광역시 서구 대덕대로185번길 47, 6층 (둔산동)",대전광역시 서구 둔산동 1101-1 ,둔산2동,
3255,일반음식점,빵앗간,"대전광역시 서구 관저중로84번길 9-7, 1층 (관저동)",대전광역시 서구 관저동 1034 1층 ,관저2동,
3256,일반음식점,복수갈비2,"대전광역시 서구 복수서로 50, 지하1층 105,106호 (복수동, 삼익목화아파트)","대전광역시 서구 복수동 274-1 삼익목화아파트 지하105,106호 ",복수동,042 -581 -9212
3257,일반음식점,훈뒷고기,"대전광역시 서구 도안동로31번길 27-15, 1층 일부호 (도안동)",대전광역시 서구 도안동 1713 ,도안동,
3258,일반음식점,옥상싸롱,"대전광역시 서구 둔산로31번길 62, 2(일부)층 (둔산동)",대전광역시 서구 둔산동 1003 ,둔산2동,
3259,일반음식점,오감만족,"대전광역시 서구 한밭대로656번길 32, 1(일부)층 (갈마동)",대전광역시 서구 갈마동 781 ,갈마1동,
3260,일반음식점,인아웃,"대전광역시 서구 용소로44번길 21, 1층 (도안동)",대전광역시 서구 도안동 2000 ,도안동,
3261,일반음식점,복이와복돼지,"대전광역시 서구 도솔로322번길 32, 1(일부)층 (괴정동)",대전광역시 서구 괴정동 84-9 ,괴정동, 042- 334-9252
3262,일반음식점,풍국면 탄방점,"대전광역시 서구 둔산중로14번길 35, 1(일부)층 (탄방동)",대전광역시 서구 탄방동 721 ,탄방동,
3263,일반음식점,만년닭강정 관저점,"대전광역시 서구 관저로 154, 1층 103호 (관저동)",대전광역시 서구 관저동 1344 ,관저2동,
3264,일반음식점,디저트공작소,"대전광역시 서구 탄방로 10, 1층 101(일부)호 (탄방동)",대전광역시 서구 탄방동 794 ,탄방동,
3265,일반음식점,갈선생,"대전광역시 서구 용소로12번길 16-4, 1층 일부호 (도안동)",대전광역시 서구 도안동 1647 ,도안동,
3266,일반음식점,청춘국물닭발 괴정점,"대전광역시 서구 괴정로8번길 89, 1층 (괴정동)",대전광역시 서구 괴정동 111-17 ,괴정동,
3267,일반음식점,유성닭발 대전본점,"대전광역시 서구 관저남로25번길 23-42, 1층 (관저동)",대전광역시 서구 관저동 1557-1 ,관저2동,
3268,일반음식점,돈방제주맛돼지,"대전광역시 서구 가수원로 83, 상가동 지하1층 103호 (가수원동, 모아드림아파트)",대전광역시 서구 가수원동 1392 모아드림아파트 ,가수원동,042 -542 -3330
3269,일반음식점,수목림,"대전광역시 서구 둔산중로32번길 35, 1층 101호 (둔산동)",대전광역시 서구 둔산동 1434 ,둔산1동,
3270,일반음식점,어두리 탄방점,"대전광역시 서구 문정로132번길 13, 1층 (탄방동)",대전광역시 서구 탄방동 989 ,탄방동, 042- 483-4888
3271,일반음식점,아낙네의밀가,"대전광역시 서구 둔산중로64번길 33, 태성빌딩 1층 일부호 (둔산동)",대전광역시 서구 둔산동 1472 태성빌딩 ,둔산1동,
3272,일반음식점,민이식당,"대전광역시 서구 변동중로 17, 도마스토아 1층 120(일부)호,121호 (도마동)",대전광역시 서구 도마동 15-1 도마스토아 ,도마1동,
3273,일반음식점,장타이,"대전광역시 서구 월평로 94, 지하1층 (월평동)",대전광역시 서구 월평동 672 ,월평1동,
3274,일반음식점,신가네추어탕,"대전광역시 서구 도마3길 69, 1층 (도마동)",대전광역시 서구 도마동 130-18 ,도마1동,
